request_id,seq,pc,size,raw4,kind,note,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,sp,lr,cpsr,sp_delta,entry_sp
1,1561,0x305E24,2,00220000,other,,0x1E209,0x0,0x0,0xE7C,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,536871411,0xFFFFFFC8
1,1562,0x305E26,2,00910000,store,STR_SP+0x0,0x1E209,0x0,0x0,0xE7C,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,1610613235,0xFFFFFFC8
1,1563,0x305E28,2,01910000,store,STR_SP+0x4,0x1E209,0x0,0x0,0xE7C,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,1610613235,0xFFFFFFC8
1,1564,0x305E2A,2,00230000,other,,0x1E209,0x0,0x0,0xE7C,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,1610613235,0xFFFFFFC8
1,1565,0x305E2C,2,211C0000,other,,0x1E209,0x0,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,1610613235,0xFFFFFFC8
1,1566,0x305E2E,2,02920000,store,STR_SP+0x8,0x1E209,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,499,0xFFFFFFC8
1,1567,0x305E30,2,02480000,other,,0x1E209,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,499,0xFFFFFFC8
1,1568,0x305E32,4,FEF799FB,branch,BL,0x10133,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x30E1B5,499,0xFFFFFFC8
1,1569,0x304568,2,F0B50000,store,PUSH,0x10133,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x305E37,499,0xFFFFFFC8
1,1570,0x30456A,2,0D1C0000,other,,0x10133,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF5C,0x305E37,499,0xFFFFFFB4
1,1571,0x30456C,2,041C0000,other,,0x10133,0x1E205,0x0,0x0,0x1E205,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF5C,0x305E37,499,0xFFFFFFB4
1,1572,0x30456E,2,161C0000,other,,0x10133,0x1E205,0x0,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF5C,0x305E37,499,0xFFFFFFB4
1,1573,0x304570,2,0A4A0000,other,,0x10133,0x1E205,0x0,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF5C,0x305E37,1073742323,0xFFFFFFB4
1,1574,0x304572,2,85B00000,alu,SUB_SP,0x10133,0x1E205,0xFFFD4852,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF5C,0x305E37,1073742323,0xFFFFFFB4
1,1575,0x304574,2,9C460000,other,,0x10133,0x1E205,0xFFFD4852,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1576,0x304576,2,7A440000,other,,0x10133,0x1E205,0xFFFD4852,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1577,0x304578,2,0B980000,load,LDR_SP+0x2C,0x10133,0x1E205,0x2D8DCC,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1578,0x30457A,2,0C990000,load,LDR_SP+0x30,0x0,0x1E205,0x2D8DCC,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1579,0x30457C,2,0A9F0000,load,LDR_SP+0x28,0x0,0x0,0x2D8DCC,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1580,0x30457E,2,D36B0000,load,LDRSTR_Rn,0x0,0x0,0x2D8DCC,0x0,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1581,0x304580,2,02220000,other,,0x0,0x0,0x2D8DCC,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1582,0x304582,2,03920000,store,STR_SP+0xC,0x0,0x0,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1583,0x304584,2,02910000,store,STR_SP+0x8,0x0,0x0,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1584,0x304586,2,01900000,store,STR_SP+0x4,0x0,0x0,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1585,0x304588,2,00970000,store,STR_SP+0x0,0x0,0x0,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1586,0x30458A,2,D8680000,load,LDRSTR_Rn,0x0,0x0,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1587,0x30458C,2,291C0000,other,,0x682AB4,0x0,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1588,0x30458E,2,321C0000,other,,0x682AB4,0x1E205,0x2,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1589,0x304590,2,876A0000,load,LDRSTR_Rn,0x682AB4,0x1E205,0x0,0x2AC8EC,0x10133,0x1E205,0x0,0x0,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1590,0x304592,2,201C0000,other,,0x682AB4,0x1E205,0x0,0x2AC8EC,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,1073742323,0xFFFFFFA0
1,1591,0x304594,2,63460000,other,,0x10133,0x1E205,0x0,0x2AC8EC,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1592,0x304596,2,B8470000,branch,BLX_R7,0x10133,0x1E205,0x0,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x305E37,499,0xFFFFFFA0
1,1593,0x304598,2,05B00000,alu,ADD_SP,0x0,0x1E205,0x0,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF48,0x304599,499,0xFFFFFFA0
1,1594,0x30459A,2,F0BD0000,load,POP,0x0,0x1E205,0x0,0x0,0x10133,0x1E205,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF5C,0x304599,499,0xFFFFFFB4
1,1595,0x305E36,2,04B00000,alu,ADD_SP,0x0,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF70,0x304599,499,0xFFFFFFC8
1,1596,0x305E38,2,10BD0000,load,POP,0x0,0x1E205,0x0,0x0,0x1E205,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF80,0x304599,499,0xFFFFFFD8
1,1597,0x30E1B4,2,00200000,other,,0x0,0x1E205,0x0,0x0,0x1E209,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF88,0x304599,499,0xFFFFFFE0
1,1598,0x30E1B6,2,06E40000,branch,B,0x0,0x1E205,0x0,0x0,0x1E209,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF88,0x304599,1073742323,0xFFFFFFE0
1,1599,0x30D9C6,2,11E60000,branch,B,0x0,0x1E205,0x0,0x0,0x1E209,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF88,0x304599,1073742323,0xFFFFFFE0
1,1600,0x30D5EC,2,04B00000,alu,ADD_SP,0x0,0x1E205,0x0,0x0,0x1E209,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF88,0x304599,1073742323,0xFFFFFFE0
1,1601,0x30D5EE,2,70BD0000,load,POP,0x0,0x1E205,0x0,0x0,0x1E209,0x0,0x0,0x280058,0x0,0x2B1868,0x0,0x0,0x0,0x27FF98,0x304599,1073742323,0xFFFFFFF0
