seq,pc,module,offset,insn,desc,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,sp,lr,cpsr,note,mem
1,0x86E5C,cfunction.ext,0x6E5C,0xE8BD8038,"LDMFD sp!,{r3,r4,r5,pc}",0x2,0x2ACA14,0x2ACA0C,0x3,0x2A8264,0x321,0x2ADF7C,0x2AF90C,0x2AC9E4,0x280400,0x0,0x68,0x2E3099,0x27F968,0x89C30,0x600001D3,"parent_ldm_return",""
