run_id,seq,tick,event,queue,nested,cb,cons,helper,detail
task14_C4_221233,1,0,drain_scheduled,1,0,0,0,0,handler=0x305EB9
task14_C4_221233,2,0,drain_trigger,1,0,0,0,0,pc=0x305EB8
task14_C4_221233,3,0,drain_trigger,1,0,0,0,0,pc=0x305EB8
task14_C4_221233,4,0,consumer_enter,1,0,0,1,0,pc=0x2DC80C
task14_C4_221233,5,0,consumer_enter,1,0,0,2,0,pc=0x2DC80C
task14_C4_221233,6,0,consumer_exit,1,0,0,1,0,leave_2DC80C
task14_C4_221233,7,0,nested_publish,1,1,2,1,1,push_312A60
task14_C4_221233,8,0,drain_delivered,1,1,2,1,0,ok=1
