
ӳ������                       PID �Ự��              �Ự#       �ڴ�ʹ�� 
crashpad_handler.exe          5832 Console                    1      2,992 K
crashpad_handler.exe          5704 Console                    1        824 K
sihost.exe                    9500 Console                    1     34,240 K
svchost.exe                   9552 Console                    1     30,000 K
svchost.exe                   9560 Console                    1      8,740 K
svchost.exe                   9620 Console                    1     39,700 K
svchost.exe                   9776 Services                   0     17,728 K
AUEPMaster.exe                9800 Console                    1      6,532 K
taskhostw.exe                 9844 Console                    1     16,796 K
ARPProtection.exe             9936 Console                    1      8,604 K
ApowerREC.exe                 9976 Console                    1     53,020 K
PopBlock.exe                  9996 Console                    1      8,808 K
svchost.exe                   9264 Services                   0     23,028 K
svchost.exe                  10056 Services                   0     15,688 K
Memory Compression           10176 Services                   0    809,048 K
Lenovo.Modern.ImControlle    10452 Services                   0     50,316 K
explorer.exe                 10528 Console                    1    285,188 K
taskhostw.exe                10704 Console                    1     22,132 K
svchost.exe                  10752 Services                   0      5,812 K
svchost.exe                  10880 Services                   0     11,528 K
AggregatorHost.exe           10892 Services                   0      9,984 K
svchost.exe                  11196 Services                   0      9,476 K
LenovoTray.exe               11244 Console                    1     18,084 K
dllhost.exe                  11500 Services                   0     13,172 K
LenovoInternetSoftwareFra    11716 Console                    1     21,028 K
unsecapp.exe                 11760 Services                   0     12,940 K
crashpad_handler.exe         11944 Console                    1      1,124 K
Lsf.exe                      12184 Console                    1     16,220 K
ResScheduler.exe             13068 Console                    1     30,204 K
FnHotkeyCapsLKNumLK.exe      13076 Console                    1     12,544 K
svchost.exe                  13088 Services                   0     13,176 K
FnHotkeyUtility.exe           5752 Console                    1     22,180 K
wsctrl10.exe                 13472 Services                   0      9,388 K
unsecapp.exe                 13824 Console                    1     10,108 K
svchost.exe                  14120 Console                    1     27,028 K
StartMenuExperienceHost.e    14264 Console                    1     66,192 K
SogouCloud.exe               14252 Console                    1     35,648 K
RuntimeBroker.exe            14352 Console                    1     31,888 K
vmmem                        14852 Services                   0         ��ȱ
HrAppStoreTray.exe           14964 Console                    1     33,468 K
SearchApp.exe                15280 Console                    1     97,872 K
RuntimeBroker.exe            13292 Console                    1     42,384 K
SGTool.exe                   12340 Console                    1     66,428 K
RuntimeBroker.exe            16652 Console                    1     31,180 K
TextInputHost.exe            16808 Console                    1     47,500 K
svchost.exe                  16744 Services                   0     13,036 K
RadeonSoftware.exe            5328 Console                    1     32,728 K
svchost.exe                  16880 Services                   0     14,964 K
CPUMetricsServer.exe          8312 Console                    1      5,172 K
RtkAudUService64.exe         17728 Console                    1     12,832 K
CCleanerPerformanceOptimi     5320 Services                   0     29,424 K
CCleaner64.exe               18344 Console                    1     63,064 K
GameViewer.exe                7504 Console                    1     72,280 K
crashpad_handler.exe          7096 Console                    1      2,968 K
CCXProcess.exe               17920 Console                    1      4,596 K
node.exe                     17700 Console                    1     48,944 K
conhost.exe                  17836 Console                    1      7,152 K
msedgewebview2.exe           19320 Console                    1    132,780 K
msedgewebview2.exe           19436 Console                    1     13,508 K
AdobeIPCBroker.exe           18232 Console                    1     11,988 K
Feishu.exe                   12480 Console                    1    157,912 K
msedgewebview2.exe           19528 Console                    1     58,912 K
msedgewebview2.exe           19536 Console                    1     39,240 K
Feishu.exe                   19580 Console                    1     20,412 K
msedgewebview2.exe           19716 Console                    1     21,404 K
msedgewebview2.exe           20120 Console                    1     46,660 K
Feishu.exe                   20812 Console                    1     14,156 K
Feishu.exe                   20884 Console                    1     38,012 K
svchost.exe                  20896 Services                   0      7,988 K
Feishu.exe                   20960 Console                    1     63,816 K
Feishu.exe                   21224 Console                    1     69,708 K
msedgewebview2.exe           13416 Console                    1     46,140 K
Feishu.exe                   21052 Console                    1     41,340 K
Feishu.exe                   18868 Console                    1     16,796 K
MuMuNxService.exe            20820 Console                    1     46,952 K
crashpad_handler.exe         21564 Console                    1        804 K
audiodg.exe                  21596 Services                   0     21,832 K
cncmd.exe                    22036 Console                    1      1,404 K
cmd.exe                      20692 Console                    1      2,856 K
conhost.exe                   9640 Console                    1      1,956 K
AMDRSServ.exe                19392 Console                    1     88,468 K
SOGOUSmartAssistant.exe      22964 Console                    1     30,664 K
svchost.exe                  17148 Services                   0     16,264 K
SOGOUSmartAssistant.exe      21744 Console                    1     70,760 K
node.exe                     22300 Console                    1     42,112 K
conhost.exe                  18340 Console                    1      8,948 K
node.exe                     21912 Console                    1     64,100 K
conhost.exe                  16636 Console                    1      7,112 K
nano.exe                     18716 Console                    1     94,548 K
DesktopService64.exe          3888 Services                   0     14,656 K
DesktopMgr64.exe             11008 Console                    1     15,808 K
svchost.exe                  22200 Services                   0      7,320 K
DesktopAITaskCenter.exe       2376 Console                    1     21,276 K
QQPCExternal.exe              6504 Console                    1     66,436 K
QQPCExternal.exe              2820 Console                    1     23,160 K
QQPCExternal.exe              6632 Console                    1     30,516 K
QQPCExternal.exe              1304 Console                    1     26,488 K
AUEPDU.exe                   19144 Services                   0     12,368 K
svchost.exe                  21276 Services                   0     14,780 K
svchost.exe                  13108 Console                    1     21,464 K
svchost.exe                   1552 Services                   0     18,452 K
SecurityHealthService.exe    13220 Services                   0     15,968 K
AMDRSSrcExt.exe               8608 Console                    1     28,216 K
Doubao.exe                   20996 Console                    1    114,916 K
Doubao.exe                   17400 Console                    1     10,728 K
Doubao.exe                   22112 Console                    1     50,400 K
Doubao.exe                   17108 Console                    1     58,020 K
Doubao.exe                   14684 Console                    1     22,256 K
Doubao.exe                   13960 Console                    1     19,076 K
Doubao.exe                    2104 Console                    1    204,668 K
aha_doctor.exe               19280 Console                    1     30,496 K
Doubao.exe                   15264 Console                    1     22,680 K
Doubao.exe                    2956 Console                    1    146,616 K
CompPkgSrv.exe               14052 Console                    1      9,772 K
Doubao.exe                   15300 Console                    1     50,808 K
DynamicDependencyLifetime    11780 Console                    1      5,436 K
PushNotificationsLongRunn    16940 Console                    1     15,560 K
ApplicationFrameHost.exe     14768 Console                    1     64,184 K
HrAppStoreAppOM.exe          12284 Console                    1     33,444 K
taskhostw.exe                13348 Console                    1     29,780 K
EMDriverAssist.exe           13536 Console                    1     25,300 K
QQ.exe                       16344 Console                    1    155,072 K
crashpad_handler.exe         17168 Console                    1      2,052 K
QQ.exe                       16716 Console                    1     75,856 K
QQ.exe                       22256 Console                    1     37,040 K
QQ.exe                        2208 Console                    1    173,652 K
QQ.exe                        9292 Console                    1     21,356 K
QQ.exe                        1224 Console                    1     43,568 K
dllhost.exe                  10484 Console                    1     10,184 K
QQEX.exe                     12368 Console                    1     59,256 K
QQEX.exe                     14044 Console                    1     77,180 K
QQEX.exe                      5908 Console                    1     32,212 K
QQEX.exe                     18040 Console                    1     24,952 K
QQEX.exe                     22144 Console                    1     12,236 K
svchost.exe                   4964 Console                    1     10,704 K
ShellExperienceHost.exe      19760 Console                    1    113,260 K
RuntimeBroker.exe            11204 Console                    1     38,384 K
SystemSettingsBroker.exe     20152 Console                    1     35,544 K
wps.exe                       5268 Console                    1     39,896 K
promecefpluginhost.exe        5068 Console                    1     31,080 K
promecefpluginhost.exe        3536 Console                    1     24,124 K
wps.exe                      19688 Console                    1     46,352 K
clouddrive_desktop_widget    15732 Console                    1     19,208 K
chrome.exe                   17708 Console                    1     54,932 K
chrome.exe                   14220 Console                    1     10,588 K
chrome.exe                   21768 Console                    1     51,372 K
chrome.exe                   18136 Console                    1     49,288 K
chrome.exe                   14048 Console                    1     20,284 K
chrome.exe                   23824 Console                    1      4,584 K
chrome.exe                   11300 Console                    1    166,936 K
chrome.exe                   22236 Console                    1     81,104 K
adb.exe                      22692 Console                    1     11,968 K
svchost.exe                  11520 Services                   0      7,980 K
msedge.exe                   18268 Console                    1    151,776 K
msedge.exe                    5296 Console                    1     14,224 K
msedge.exe                   18816 Console                    1    166,612 K
msedge.exe                   23736 Console                    1     49,796 K
msedge.exe                   24616 Console                    1     22,880 K
msedge.exe                   23812 Console                    1     42,076 K
Doubao.exe                   21592 Console                    1     61,512 K
chrome.exe                   10024 Console                    1     23,588 K
chrome.exe                   17884 Console                    1     33,036 K
msedge.exe                   25980 Console                    1      9,776 K
msedge.exe                   26004 Console                    1     24,428 K
msedge.exe                    8196 Console                    1     29,468 K
AIAssistant-2102.exe         28808 Console                    1      7,284 K
AIAssistant-2102.exe         28588 Console                    1      6,588 K
msedge.exe                   22764 Console                    1     14,248 K
msedge.exe                   29136 Console                    1     16,400 K
msedge.exe                   17272 Console                    1     23,292 K
msedge.exe                     588 Console                    1      9,844 K
msedge.exe                   29740 Console                    1    129,524 K
msedge.exe                   30940 Console                    1     30,528 K
Doubao.exe                   18148 Console                    1     29,788 K
HrASMain.exe                 29020 Console                    1     25,536 K
HrASMain.exe                 26180 Console                    1     16,228 K
HrASMain.exe                 30820 Console                    1      6,492 K
HrASMain.exe                 27716 Console                    1     11,272 K
HrASMain.exe                 29056 Console                    1     14,836 K
LockApp.exe                  28856 Console                    1     55,632 K
RuntimeBroker.exe            30292 Console                    1     38,460 K
LAVService.exe               28048 Services                   0     16,512 K
crashpad_handler.exe          5860 Services                   0        888 K
usysdiag.exe                 29092 Services                   0      1,180 K
unsecapp.exe                 24980 Console                    1      8,960 K
QQ.exe                       25356 Console                    1      9,032 K
chrome.exe                   31332 Console                    1     11,268 K
dllhost.exe                  27992 Console                    1     11,860 K
svchost.exe                  23148 Services                   0     21,856 K
svchost.exe                   5864 Services                   0      9,540 K
wpscloudsvr.exe              31036 Console                    1     14,860 K
wps.exe                       5632 Console                    1     39,320 K
promecefpluginhost.exe       28408 Console                    1     30,696 K
promecefpluginhost.exe       16860 Console                    1     23,936 K
MoUsoCoreWorker.exe           6260 Services                   0     35,200 K
