
ӳ������                       PID �Ự��              �Ự#       �ڴ�ʹ�� 
unsecapp.exe                 24980 Console                    1      8,860 K
QQ.exe                       25356 Console                    1      8,652 K
chrome.exe                   31332 Console                    1      4,584 K
dllhost.exe                  27992 Console                    1     11,528 K
svchost.exe                  23148 Services                   0     21,476 K
svchost.exe                   5864 Services                   0      8,708 K
wpscloudsvr.exe              31036 Console                    1     18,628 K
wps.exe                       5632 Console                    1     37,328 K
promecefpluginhost.exe       28408 Console                    1     30,212 K
promecefpluginhost.exe       16860 Console                    1     21,524 K
MoUsoCoreWorker.exe           6260 Services                   0     34,448 K
svchost.exe                  13168 Services                   0     10,792 K
svchost.exe                  25212 Services                   0     18,672 K
MusNotifyIcon.exe            16540 Console                    1        952 K
node.exe                     27500 Console                    1    264,748 K
conhost.exe                   8764 Console                    1      1,836 K
chrome.exe                   26540 Console                    1    137,084 K
chrome.exe                   31124 Console                    1     28,644 K
QQ.exe                       30740 Console                    1     44,468 K
SearchProtocolHost.exe       28792 Services                   0     15,100 K
SystemSettings.exe           11928 Console                    1     15,264 K
UserOOBEBroker.exe           26712 Console                    1     10,892 K
svchost.exe                  28084 Services                   0     35,012 K
WinRAR.exe                   15236 Console                    1     72,252 K
node.exe                     11304 Console                    1     12,864 K
conhost.exe                  31024 Console                    1     12,588 K
cmd.exe                      13648 Console                    1      5,932 K
node.exe                     17524 Console                    1     58,336 K
svchost.exe                  29044 Services                   0      8,800 K
smartscreen.exe               1628 Console                    1     26,296 K
WinRAR.exe                   13564 Console                    1     71,516 K
SearchProtocolHost.exe       17604 Console                    1      9,804 K
powershell.exe               24652 Console                    1     86,452 K
conhost.exe                  13328 Console                    1     50,536 K
powershell.exe               31336 Console                    1     86,496 K
powershell.exe               30452 Console                    1     75,024 K
conhost.exe                   2800 Console                    1     53,732 K
python.exe                   29064 Console                    1     12,608 K
main.exe                     30056 Console                    1     30,516 K
TrustedInstaller.exe         16700 Services                   0      8,896 K
TiWorker.exe                 28668 Services                   0     31,824 K
SearchFilterHost.exe         21876 Services                   0      8,724 K
Doubao.exe                   30212 Console                    1     49,952 K
python.exe                   24888 Console                    1     15,528 K
cmd.exe                       9276 Console                    1      5,500 K
tasklist.exe                 17440 Console                    1     10,648 K
