
�����

  Э��  ���ص�ַ          �ⲿ��ַ        ״̬           PID
  TCP    127.0.0.1:65532        127.0.0.1:10763        TIME_WAIT       0
  TCP    127.0.0.1:65532        127.0.0.1:10765        TIME_WAIT       0
  TCP    127.0.0.1:65532        127.0.0.1:10766        TIME_WAIT       0
  TCP    127.0.0.1:65532        127.0.0.1:10789        ESTABLISHED     18716
  TCP    127.0.0.1:65532        127.0.0.1:10791        ESTABLISHED     18716
  TCP    127.0.0.1:65532        127.0.0.1:10795        FIN_WAIT_2      18716
  TCP    127.0.0.1:65532        127.0.0.1:10797        ESTABLISHED     18716
  TCP    127.0.0.1:65532        127.0.0.1:10798        ESTABLISHED     18716
  TCP    127.0.0.1:65532        127.0.0.1:10799        ESTABLISHED     18716
  TCP    127.0.0.1:65532        127.0.0.1:10800        ESTABLISHED     18716
  TCP    127.0.0.1:65532        127.0.0.1:10801        ESTABLISHED     18716
  TCP    172.18.32.1:139        0.0.0.0:0              LISTENING       4
  TCP    192.168.16.1:139       0.0.0.0:0              LISTENING       4
  TCP    192.168.31.44:139      0.0.0.0:0              LISTENING       4
  TCP    192.168.31.44:1028     4.145.79.81:443        ESTABLISHED     6484
  TCP    192.168.31.44:2184     101.126.24.87:443      CLOSE_WAIT      31036
  TCP    192.168.31.44:3132     157.148.54.16:8080     ESTABLISHED     16344
  TCP    192.168.31.44:3181     221.194.138.104:443    ESTABLISHED     18716
  TCP    192.168.31.44:3183     221.194.138.104:443    ESTABLISHED     18716
  TCP    192.168.31.44:3185     221.194.138.104:443    ESTABLISHED     18716
  TCP    192.168.31.44:3203     59.80.45.41:443        ESTABLISHED     18716
  TCP    192.168.31.44:3208     42.186.118.112:443     ESTABLISHED     7664
  TCP    192.168.31.44:3221     221.194.138.104:443    ESTABLISHED     18716
  TCP    192.168.31.44:3225     104.18.19.125:443      ESTABLISHED     22724
  TCP    192.168.31.44:3372     103.212.12.38:3000     ESTABLISHED     11716
  TCP    192.168.31.44:3984     192.168.31.117:5666    ESTABLISHED     18136
