
ӳ������                       PID �Ự��              �Ự#       �ڴ�ʹ�� 
sihost.exe                    9500 Console                    1     32,600 K
svchost.exe                   9552 Console                    1     29,616 K
svchost.exe                   9560 Console                    1      8,728 K
svchost.exe                   9620 Console                    1     38,392 K
svchost.exe                   9776 Services                   0     17,080 K
AUEPMaster.exe                9800 Console                    1      6,476 K
taskhostw.exe                 9844 Console                    1     19,164 K
ARPProtection.exe             9936 Console                    1      2,488 K
ApowerREC.exe                 9976 Console                    1     36,536 K
PopBlock.exe                  9996 Console                    1     10,848 K
svchost.exe                   9264 Services                   0     22,788 K
svchost.exe                  10056 Services                   0     15,180 K
Memory Compression           10176 Services                   0    777,032 K
Lenovo.Modern.ImControlle    10452 Services                   0     45,552 K
explorer.exe                 10528 Console                    1    271,392 K
taskhostw.exe                10704 Console                    1     21,840 K
svchost.exe                  10752 Services                   0      5,804 K
svchost.exe                  10880 Services                   0     11,040 K
AggregatorHost.exe           10892 Services                   0      9,932 K
svchost.exe                  11196 Services                   0      9,272 K
LenovoTray.exe               11244 Console                    1     11,680 K
dllhost.exe                  11500 Services                   0     12,872 K
LenovoInternetSoftwareFra    11716 Console                    1     20,732 K
unsecapp.exe                 11760 Services                   0     13,908 K
crashpad_handler.exe         11944 Console                    1        560 K
Lsf.exe                      12184 Console                    1     15,724 K
ResScheduler.exe             13068 Console                    1     22,284 K
FnHotkeyCapsLKNumLK.exe      13076 Console                    1     12,192 K
svchost.exe                  13088 Services                   0     13,428 K
FnHotkeyUtility.exe           5752 Console                    1     21,220 K
wsctrl10.exe                 13472 Services                   0      9,548 K
unsecapp.exe                 13824 Console                    1     10,048 K
svchost.exe                  14120 Console                    1     26,968 K
StartMenuExperienceHost.e    14264 Console                    1     66,484 K
SogouCloud.exe               14252 Console                    1     31,548 K
RuntimeBroker.exe            14352 Console                    1     31,784 K
vmmem                        14852 Services                   0         ��ȱ
HrAppStoreTray.exe           14964 Console                    1     32,912 K
SearchApp.exe                15280 Console                    1    196,388 K
RuntimeBroker.exe            13292 Console                    1     42,000 K
