
ӳ������                       PID �Ự��              �Ự#       �ڴ�ʹ�� 
conhost.exe                  17836 Console                    1      7,152 K
msedgewebview2.exe           19320 Console                    1    128,544 K
msedgewebview2.exe           19436 Console                    1     13,376 K
AdobeIPCBroker.exe           18232 Console                    1     11,976 K
Feishu.exe                   12480 Console                    1    157,124 K
msedgewebview2.exe           19528 Console                    1     57,352 K
msedgewebview2.exe           19536 Console                    1     38,652 K
Feishu.exe                   19580 Console                    1     20,336 K
msedgewebview2.exe           19716 Console                    1     20,936 K
msedgewebview2.exe           20120 Console                    1     45,112 K
Feishu.exe                   20812 Console                    1     13,984 K
Feishu.exe                   20884 Console                    1     38,148 K
svchost.exe                  20896 Services                   0      8,024 K
Feishu.exe                   20960 Console                    1     61,844 K
Feishu.exe                   21224 Console                    1     70,420 K
msedgewebview2.exe           13416 Console                    1     44,540 K
Feishu.exe                   21052 Console                    1     42,752 K
Feishu.exe                   18868 Console                    1     16,148 K
MuMuNxService.exe            20820 Console                    1     47,004 K
crashpad_handler.exe         21564 Console                    1         16 K
audiodg.exe                  21596 Services                   0     20,196 K
cncmd.exe                    22036 Console                    1      1,420 K
cmd.exe                      20692 Console                    1      2,880 K
conhost.exe                   9640 Console                    1      1,968 K
AMDRSServ.exe                19392 Console                    1     88,292 K
SOGOUSmartAssistant.exe      22964 Console                    1     19,284 K
svchost.exe                  17148 Services                   0     15,760 K
SOGOUSmartAssistant.exe      21744 Console                    1     68,048 K
node.exe                     22300 Console                    1     42,120 K
conhost.exe                  18340 Console                    1      8,920 K
node.exe                     21912 Console                    1     62,948 K
conhost.exe                  16636 Console                    1      7,100 K
nano.exe                     18716 Console                    1    120,988 K
DesktopService64.exe          3888 Services                   0     14,668 K
DesktopMgr64.exe             11008 Console                    1      9,656 K
svchost.exe                  22200 Services                   0      7,328 K
DesktopAITaskCenter.exe       2376 Console                    1     21,800 K
QQPCExternal.exe              6504 Console                    1     75,144 K
QQPCExternal.exe              2820 Console                    1     23,128 K
QQPCExternal.exe              6632 Console                    1     31,396 K
QQPCExternal.exe              1304 Console                    1     26,456 K
AUEPDU.exe                   19144 Services                   0     12,404 K
svchost.exe                  21276 Services                   0     14,864 K
svchost.exe                  13108 Console                    1     21,552 K
svchost.exe                   1552 Services                   0     18,440 K
SecurityHealthService.exe    13220 Services                   0     14,808 K
AMDRSSrcExt.exe               8608 Console                    1     28,260 K
Doubao.exe                   20996 Console                    1    118,472 K
Doubao.exe                   17400 Console                    1     10,700 K
Doubao.exe                   22112 Console                    1     49,956 K
Doubao.exe                   17108 Console                    1     58,972 K
Doubao.exe                   14684 Console                    1     22,224 K
Doubao.exe                   13960 Console                    1     19,096 K
Doubao.exe                    2104 Console                    1     81,548 K
aha_doctor.exe               19280 Console                    1     30,660 K
Doubao.exe                   15264 Console                    1     22,240 K
Doubao.exe                    2956 Console                    1    145,868 K
CompPkgSrv.exe               14052 Console                    1      9,948 K
Doubao.exe                   15300 Console                    1     51,600 K
DynamicDependencyLifetime    11780 Console                    1      5,432 K
PushNotificationsLongRunn    16940 Console                    1     15,556 K
ApplicationFrameHost.exe     14768 Console                    1     60,772 K
HrAppStoreAppOM.exe          12284 Console                    1     32,156 K
taskhostw.exe                13348 Console                    1     30,048 K
EMDriverAssist.exe           13536 Console                    1     25,224 K
QQ.exe                       16344 Console                    1    362,816 K
crashpad_handler.exe         17168 Console                    1      1,396 K
QQ.exe                       16716 Console                    1     13,884 K
QQ.exe                       22256 Console                    1     38,524 K
QQ.exe                        2208 Console                    1    167,792 K
QQ.exe                        9292 Console                    1     20,856 K
QQ.exe                        1224 Console                    1     73,160 K
dllhost.exe                  10484 Console                    1     10,184 K
QQEX.exe                     12368 Console                    1     79,256 K
QQEX.exe                     14044 Console                    1     77,188 K
QQEX.exe                      5908 Console                    1     33,908 K
QQEX.exe                     18040 Console                    1     29,916 K
QQEX.exe                     22144 Console                    1     12,276 K
svchost.exe                   4964 Console                    1     10,680 K
ShellExperienceHost.exe      19760 Console                    1     73,448 K
RuntimeBroker.exe            11204 Console                    1     37,116 K
SystemSettingsBroker.exe     20152 Console                    1     36,112 K
wps.exe                       5268 Console                    1     40,076 K
promecefpluginhost.exe        5068 Console                    1     30,964 K
promecefpluginhost.exe        3536 Console                    1     24,796 K
wps.exe                      19688 Console                    1     58,992 K
clouddrive_desktop_widget    15732 Console                    1     19,548 K
chrome.exe                   17708 Console                    1     91,088 K
chrome.exe                   14220 Console                    1     10,568 K
chrome.exe                   21768 Console                    1     95,468 K
chrome.exe                   18136 Console                    1     50,888 K
chrome.exe                   14048 Console                    1     20,340 K
chrome.exe                   23824 Console                    1      4,704 K
chrome.exe                   11300 Console                    1    312,188 K
chrome.exe                   22236 Console                    1     81,068 K
adb.exe                      22692 Console                    1     11,552 K
svchost.exe                  11520 Services                   0      7,788 K
Doubao.exe                   21592 Console                    1     61,172 K
chrome.exe                   10024 Console                    1     21,992 K
chrome.exe                   17884 Console                    1     32,096 K
AIAssistant-2102.exe         28808 Console                    1      7,284 K
AIAssistant-2102.exe         28588 Console                    1      7,656 K
Doubao.exe                   18148 Console                    1     29,784 K
HrASMain.exe                 29020 Console                    1     26,304 K
HrASMain.exe                 26180 Console                    1     16,176 K
HrASMain.exe                 30820 Console                    1      6,368 K
HrASMain.exe                 27716 Console                    1     12,864 K
HrASMain.exe                 29056 Console                    1     14,796 K
LockApp.exe                  28856 Console                    1     55,824 K
RuntimeBroker.exe            30292 Console                    1     38,520 K
LAVService.exe               28048 Services                   0     17,420 K
crashpad_handler.exe          5860 Services                   0         16 K
usysdiag.exe                 29092 Services                   0      1,228 K
unsecapp.exe                 24980 Console                    1      8,964 K
QQ.exe                       25356 Console                    1     12,676 K
chrome.exe                   31332 Console                    1     12,504 K
dllhost.exe                  27992 Console                    1     11,796 K
svchost.exe                  23148 Services                   0     21,980 K
svchost.exe                   5864 Services                   0      9,540 K
wpscloudsvr.exe              31036 Console                    1     15,216 K
wps.exe                       5632 Console                    1     39,176 K
promecefpluginhost.exe       28408 Console                    1     30,652 K
promecefpluginhost.exe       16860 Console                    1     24,668 K
MoUsoCoreWorker.exe           6260 Services                   0     32,280 K
svchost.exe                  13168 Services                   0     11,008 K
svchost.exe                  25212 Services                   0     19,716 K
MusNotifyIcon.exe            16540 Console                    1        924 K
node.exe                     27500 Console                    1    146,936 K
conhost.exe                   8764 Console                    1      1,792 K
chrome.exe                   26540 Console                    1     97,460 K
chrome.exe                   31124 Console                    1     24,768 K
QQ.exe                       30740 Console                    1     23,844 K
SearchProtocolHost.exe       28792 Services                   0     14,612 K
SystemSettings.exe           11928 Console                    1      2,728 K
UserOOBEBroker.exe           26712 Console                    1     10,472 K
WinRAR.exe                   21552 Console                    1     61,064 K
msedge.exe                   26772 Console                    1     92,284 K
msedge.exe                   15936 Console                    1     15,332 K
msedge.exe                    3960 Console                    1     44,476 K
msedge.exe                   13392 Console                    1     46,648 K
msedge.exe                    7848 Console                    1     23,444 K
msedge.exe                   18928 Console                    1     34,864 K
msedge.exe                   25840 Console                    1     48,176 K
HipsMain.exe                  7296 Console                    1      3,416 K
HipsTray.exe                 27268 Console                    1      4,128 K
svchost.exe                  22220 Services                   0     23,664 K
HipsDaemon.exe               26996 Services                   0    200,712 K
svchost.exe                  22176 Services                   0      8,772 K
svchost.exe                  26328 Services                   0     10,748 K
PhoneExperienceHost.exe      21712 Console                    1    148,148 K
SearchProtocolHost.exe       29032 Console                    1      9,836 K
smartscreen.exe               3636 Console                    1     26,248 K
powershell.exe               25572 Console                    1     87,084 K
conhost.exe                   4312 Console                    1     50,780 K
powershell.exe               29448 Console                    1     74,688 K
SearchFilterHost.exe         15688 Services                   0     12,860 K
backgroundTaskHost.exe        5508 Console                    1     15,920 K
RuntimeBroker.exe            30360 Console                    1     11,784 K
chrome.exe                   27744 Console                    1     43,992 K
python.exe                   30756 Console                    1     15,732 K
cmd.exe                      24732 Console                    1      5,500 K
tasklist.exe                 31460 Console                    1     10,684 K
