
�����

  Э��  ���ص�ַ          �ⲿ��ַ        ״̬           PID
  TCP    192.168.31.44:3192     20.210.179.173:55520   TIME_WAIT       0
  TCP    192.168.31.44:3194     120.133.65.240:443     ESTABLISHED     13832
  TCP    192.168.31.44:3205     120.133.65.240:443     ESTABLISHED     14072
  TCP    192.168.31.44:3207     59.80.57.174:443       TIME_WAIT       0
  TCP    192.168.31.44:3210     119.167.168.113:443    TIME_WAIT       0
  TCP    192.168.31.44:3212     59.80.28.48:443        TIME_WAIT       0
  TCP    192.168.31.44:3215     47.99.166.252:80       TIME_WAIT       0
  TCP    192.168.31.44:3218     59.80.44.244:80        TIME_WAIT       0
  TCP    192.168.31.44:3223     120.133.65.240:443     ESTABLISHED     5612
  TCP    192.168.31.44:3225     20.210.179.173:55520   ESTABLISHED     11056
  TCP    192.168.31.44:3226     27.44.123.236:8081     TIME_WAIT       0
  TCP    192.168.31.44:3227     27.44.123.236:8081     TIME_WAIT       0
  TCP    192.168.31.44:3228     27.44.123.236:8081     TIME_WAIT       0
  TCP    192.168.31.44:3229     27.44.123.236:8081     TIME_WAIT       0
  TCP    192.168.31.44:3231     120.133.65.240:443     ESTABLISHED     11056
  TCP    192.168.31.44:3232     123.56.171.15:443      ESTABLISHED     10068
  TCP    192.168.31.44:3235     59.80.44.244:443       TIME_WAIT       0
  TCP    192.168.31.44:3248     59.80.28.221:443       ESTABLISHED     11056
  TCP    192.168.31.44:3250     59.80.28.224:443       ESTABLISHED     11056
  TCP    192.168.31.44:3251     61.241.56.14:80        CLOSE_WAIT      20320
  TCP    192.168.31.44:3254     101.132.174.146:443    ESTABLISHED     11056
  TCP    192.168.31.44:3255     111.206.148.116:8081   TIME_WAIT       0
  TCP    192.168.31.44:3256     111.206.148.116:8081   TIME_WAIT       0
  TCP    192.168.31.44:3257     157.148.41.188:36688   TIME_WAIT       0
  TCP    192.168.31.44:3259     20.210.179.173:55520   ESTABLISHED     11056
  TCP    192.168.31.44:3261     120.133.65.240:443     ESTABLISHED     5632
  TCP    192.168.31.44:3262     159.27.247.0:443       ESTABLISHED     21608
  TCP    192.168.31.44:3267     20.210.179.173:55520   ESTABLISHED     11056
  TCP    192.168.31.44:3269     20.210.179.173:55520   ESTABLISHED     11056
  TCP    192.168.31.44:3271     20.210.179.173:55520   ESTABLISHED     11056
  TCP    192.168.31.44:5430     42.186.118.112:443     ESTABLISHED     7532
  TCP    192.168.31.44:12503    103.212.12.40:3000     ESTABLISHED     13804
  TCP    192.168.31.44:12679    157.255.191.89:443     ESTABLISHED     20320
  TCP    192.168.31.44:13682    122.189.81.3:443       CLOSE_WAIT      15784
  TCP    192.168.31.44:13683    122.189.81.3:443       CLOSE_WAIT      15784
  TCP    192.168.31.44:13685    122.189.81.3:443       CLOSE_WAIT      15784
  TCP    192.168.31.44:13687    115.190.141.103:443    CLOSE_WAIT      15784
  TCP    192.168.31.44:14510    157.148.54.28:443      ESTABLISHED     14324
  TCP    192.168.31.44:14636    61.179.233.51:443      CLOSE_WAIT      14324
  TCP    [::]:7                 [::]:0                 LISTENING       6448
  TCP    [::]:9                 [::]:0                 LISTENING       6448
  TCP    [::]:13                [::]:0                 LISTENING       6448
  TCP    [::]:17                [::]:0                 LISTENING       6448
  TCP    [::]:19                [::]:0                 LISTENING       6448
  TCP    [::]:135               [::]:0                 LISTENING       1692
  TCP    [::]:445               [::]:0                 LISTENING       4
  TCP    [::]:1059              [::]:0                 LISTENING       1236
  TCP    [::]:2179              [::]:0                 LISTENING       3552
  TCP    [::]:3389              [::]:0                 LISTENING       2020
  TCP    [::]:49664             [::]:0                 LISTENING       1340
  TCP    [::]:49665             [::]:0                 LISTENING       1152
  TCP    [::]:49666             [::]:0                 LISTENING       2484
  TCP    [::]:49667             [::]:0                 LISTENING       3152
  TCP    [::]:49668             [::]:0                 LISTENING       3896
  TCP    [::]:49669             [::]:0                 LISTENING       4012
  UDP    0.0.0.0:7              *:*                                    6448
  UDP    0.0.0.0:9              *:*                                    6448
  UDP    0.0.0.0:13             *:*                                    6448
  UDP    0.0.0.0:17             *:*                                    6448
  UDP    0.0.0.0:19             *:*                                    6448
  UDP    0.0.0.0:53             *:*                                    4800
  UDP    0.0.0.0:3389           *:*                                    2020
  UDP    0.0.0.0:5050           *:*                                    11916
  UDP    0.0.0.0:5353           *:*                                    3356
  UDP    0.0.0.0:5353           *:*                                    24208
  UDP    0.0.0.0:5353           *:*                                    24208
  UDP    0.0.0.0:5353           *:*                                    24208
  UDP    0.0.0.0:5353           *:*                                    24148
  UDP    0.0.0.0:5353           *:*                                    24148
  UDP    0.0.0.0:5353           *:*                                    24148
  UDP    0.0.0.0:5353           *:*                                    24208
  UDP    0.0.0.0:5353           *:*                                    24148
  UDP    0.0.0.0:5353           *:*                                    24208
  UDP    0.0.0.0:5353           *:*                                    24208
  UDP    0.0.0.0:5353           *:*                                    24148
  UDP    0.0.0.0:5353           *:*                                    24148
  UDP    0.0.0.0:5355           *:*                                    3356
  UDP    0.0.0.0:49388          *:*                                    15784
  UDP    0.0.0.0:50160          *:*                                    15784
  UDP    0.0.0.0:50824          *:*                                    15784
  UDP    0.0.0.0:50860          *:*                                    11056
  UDP    0.0.0.0:50862          *:*                                    11056
  UDP    0.0.0.0:50863          *:*                                    11056
  UDP    0.0.0.0:50864          *:*                                    11056
  UDP    0.0.0.0:50867          *:*                                    11056
  UDP    0.0.0.0:50868          *:*                                    11056
  UDP    0.0.0.0:50870          *:*                                    11056
  UDP    0.0.0.0:51179          *:*                                    15784
  UDP    0.0.0.0:51548          *:*                                    15784
  UDP    0.0.0.0:56517          *:*                                    11056
  UDP    0.0.0.0:56519          *:*                                    11056
  UDP    0.0.0.0:56521          *:*                                    11056
  UDP    0.0.0.0:56522          *:*                                    11056
  UDP    0.0.0.0:56525          *:*                                    11056
  UDP    0.0.0.0:56527          *:*                                    11056
  UDP    0.0.0.0:56676          *:*                                    15784
  UDP    0.0.0.0:57829          *:*                                    15784
  UDP    0.0.0.0:58294          *:*                                    15784
  UDP    0.0.0.0:58893          *:*                                    17884
  UDP    0.0.0.0:59038          *:*                                    15784
  UDP    0.0.0.0:60857          *:*                                    4800
  UDP    0.0.0.0:60858          *:*                                    4800
  UDP    0.0.0.0:61642          *:*                                    15784
  UDP    0.0.0.0:61718          *:*                                    15784
  UDP    0.0.0.0:62288          *:*                                    15784
  UDP    0.0.0.0:62462          *:*                                    15784
  UDP    0.0.0.0:64254          *:*                                    19268
  UDP    0.0.0.0:64563          *:*                                    15784
  UDP    0.0.0.0:65105          *:*                                    15784
  UDP    127.0.0.1:49664        *:*                                    5596
  UDP    172.18.240.1:67        *:*                                    4800
  UDP    172.18.240.1:68        *:*                                    4800
  UDP    172.18.240.1:137       *:*                                    4
  UDP    172.18.240.1:138       *:*                                    4
  UDP    172.18.240.1:2177      *:*                                    1640
  UDP    172.23.144.1:137       *:*                                    4
  UDP    172.23.144.1:138       *:*                                    4
  UDP    172.23.144.1:2177      *:*                                    1640
  UDP    192.168.31.44:137      *:*                                    4
  UDP    192.168.31.44:138      *:*                                    4
  UDP    192.168.31.44:2177     *:*                                    1640
  UDP    [::]:7                 *:*                                    6448
  UDP    [::]:9                 *:*                                    6448
  UDP    [::]:13                *:*                                    6448
  UDP    [::]:17                *:*                                    6448
  UDP    [::]:19                *:*                                    6448
  UDP    [::]:3389              *:*                                    2020
  UDP    [::]:5353              *:*                                    3356
  UDP    [::]:5353              *:*                                    24148
  UDP    [::]:5353              *:*                                    24208
  UDP    [::]:5353              *:*                                    24208
  UDP    [::]:5353              *:*                                    24148
  UDP    [::]:5353              *:*                                    24148
  UDP    [::]:5353              *:*                                    24208
  UDP    [::]:5355              *:*                                    3356
  UDP    [::]:49388             *:*                                    15784
  UDP    [::]:50160             *:*                                    15784
  UDP    [::]:50824             *:*                                    15784
  UDP    [::]:50868             *:*                                    11056
  UDP    [::]:51179             *:*                                    15784
  UDP    [::]:51548             *:*                                    15784
  UDP    [::]:56676             *:*                                    15784
  UDP    [::]:57829             *:*                                    15784
  UDP    [::]:58294             *:*                                    15784
  UDP    [::]:59038             *:*                                    15784
  UDP    [::]:60859             *:*                                    4800
  UDP    [::]:61642             *:*                                    15784
  UDP    [::]:61718             *:*                                    15784
  UDP    [::]:62288             *:*                                    15784
  UDP    [::]:62462             *:*                                    15784
  UDP    [::]:64563             *:*                                    15784
  UDP    [::]:65105             *:*                                    15784
  UDP    [fe80::2614:2464:b986:10ce%48]:2177  *:*                                    1640
  UDP    [fe80::3b62:1105:78cf:7974%13]:2177  *:*                                    1640
  UDP    [fe80::9938:a924:97e3:e405%55]:2177  *:*                                    1640
