run_id,key,value
1784664746119,main_exe_sha256,7198b4e2c488bd2c334ce573c302c72f3afd9983b0241c21b59e65ef501f27ff
1784664746119,gamelist_mrp_sha256,4b24babfc82be19015fdf5eb9e2468c7ea030130f61f617a8644ab1e7bf7d956
1784664746119,overlay_root,C:\Users\24231\Desktop\jjfb_pc_vmrp_bootkit\out\vmrp_run\overlay\e10a31e\1784664746119
1784664746119,build_timestamp_utc,2026-07-21T20:07:43.6020867Z
1784664746119,mode,read_proof
