run_id,seq,pc,lr,module,r0,r1,r2,r3,r4,r5,r6,r7,r9,sp,instruction,call_target,call_target_module,platform_api,event_code,string_arg,state_before,state_after,note
1784644937112,1,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,2,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,3,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,4,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,5,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,6,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,7,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,8,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
1784644937112,9,0x2E3089,0x0,gamelist.ext,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x2B0D18,0x0,"timer_fire",0x0,"","PLATFORM_TIMER",0x2,"","idle_or_wait","timer_ret","FIRE_EXT"
