run_id,seq,phase,size,ptr,len,pc,lr,sp,r9,depth,kind,init_tx,ok,note
1784660268309,1,ENTER,0x400000,0x0,0,0x280268,0x8CBB0,0x27FF80,0x280400,1,DSM_EVENT,0,,enter
1784660268309,1,RETURN,0x0,0x282A54,0x400000,0x280268,0x8CBB0,0x27FF80,0x280400,1,DSM_EVENT,0,1,return
1784660268309,2,ENTER,0x400000,0x0,0,0x280268,0x8CBB0,0x27FAC8,0x280400,2,DSM_EVENT,0,,enter
1784660268309,2,RETURN,0x0,0x282A54,0x400000,0x280268,0x8CBB0,0x27FAC8,0x280400,2,DSM_EVENT,0,1,return
